id,segment_id,label_arousal,label_valence,label_topic
271,30,1,2,9
271,31,0,1,7
271,32,0,1,6
272,1,2,1,6
272,2,2,2,0
272,3,2,2,0
272,4,2,2,1
272,5,1,2,9
272,6,1,2,7
272,7,1,2,6
272,8,1,2,0
272,9,1,2,2
272,10,1,2,0
272,11,0,2,6
272,12,0,2,0
272,13,0,0,6
272,14,1,0,7
272,15,1,0,1
272,16,0,0,9
272,17,0,0,3
272,18,0,0,0
272,19,0,0,7
272,20,0,0,3
272,21,1,1,2
272,22,0,1,9
272,23,0,1,2
272,24,0,2,4
272,25,2,2,4
272,26,2,1,0
272,27,2,1,0
272,28,2,1,0
272,29,2,1,0
272,30,2,2,0
272,31,2,1,4
272,32,2,0,2
272,33,2,0,4
272,34,2,0,4
272,35,0,0,6
272,36,1,1,0
272,37,1,2,4
272,38,1,2,3
272,39,1,1,6
273,1,0,1,6
273,2,2,2,2
273,3,2,2,9
273,4,1,2,7
273,5,1,1,2
273,6,1,2,1
273,7,2,2,3
273,8,2,2,1
273,9,2,1,3
273,10,1,2,9
273,11,0,1,4
273,12,0,2,3
273,13,1,2,4
273,14,1,2,3
273,15,1,2,5
273,16,1,2,0
273,17,1,2,4
273,18,1,2,4
273,19,0,2,6
273,20,2,0,7
273,21,2,0,4
273,22,1,0,0
273,23,1,0,4
273,24,2,0,6
273,25,2,2,2
273,26,2,2,4
273,27,2,2,5
273,28,2,2,9
273,29,2,2,1
273,30,0,2,6
273,31,1,1,4
273,32,2,0,7
273,33,2,2,4
273,34,2,2,7
273,35,1,2,6
274,1,1,1,6
274,2,1,1,7
274,3,0,1,6
274,4,1,1,9
274,5,1,1,3
274,6,0,0,1
274,7,0,1,3
274,8,0,2,1
274,9,1,0,2
274,10,0,1,9
274,11,0,0,3
274,12,1,1,2
274,13,1,0,7
274,14,0,0,8
274,15,1,0,2
274,16,1,0,3
274,17,1,0,7
274,18,1,0,9
274,19,0,0,3
274,20,0,0,7
274,21,0,0,3
274,22,0,1,1
274,23,0,1,6
274,24,1,0,3
274,25,2,0,9
274,26,2,0,8
274,27,2,0,8
274,28,2,0,9
274,29,2,0,1
274,30,0,0,6
274,31,1,1,9
274,32,1,1,4
274,33,1,2,5
274,34,1,2,9
274,35,1,2,9
274,36,1,2,4
274,37,1,2,9
274,38,1,0,4
274,39,2,0,4
274,40,1,1,0
274,41,1,2,3
274,42,0,2,5
274,43,0,2,4
274,44,0,1,6
274,45,0,1,6
274,46,1,1,2
274,47,0,0,6
